time,sp,w,value,scenario
100,Urophycis chuss,0.0457,1771277.457067438,rcp2013
100,Urophycis tenuis,0.0457,6272537.472350354,rcp2013
100,Zoarces americanus,0.0457,166476963.9005819,rcp2013
100,Alosa pseudoharengus,0.0543,25691954.612531237,rcp2013
100,Alosa sapidissima,0.0543,4980378.04434509,rcp2013
100,Ammodytes dubius,0.0543,606712322.2622232,rcp2013
100,Anchoa mitchilli,0.0543,282743.00538668287,rcp2013
100,Clupea harengus,0.0543,61684977991.081085,rcp2013
100,Gadus morhua,0.0543,17030970.72379375,rcp2013
100,Glyptocephalus cynoglossus,0.0543,1241262719.0945435,rcp2013
100,Limanda ferruginea,0.0543,1805156169.7921352,rcp2013
100,Lophius americanus,0.0543,214489.418229799,rcp2013
100,Melanogrammus aeglefinus,0.0543,163909894.71916676,rcp2013
100,Merluccius bilinearis,0.0543,212538757.28757617,rcp2013
100,Myoxocephalus octodecemspinosus,0.0543,3318380.2900696336,rcp2013
100,Paralichthys dentatus,0.0543,9909398.278687123,rcp2013
100,Pseudopleuronectes americanus,0.0543,25186844.283617407,rcp2013
100,Rostroraja eglanteria,0.0543,13698.420855083545,rcp2013
100,Squalus acanthias,0.0543,4150932202.8335505,rcp2013
100,Urophycis chuss,0.0543,1570833.6732575279,rcp2013
100,Urophycis tenuis,0.0543,5565411.764064423,rcp2013
100,Zoarces americanus,0.0543,146354051.79540855,rcp2013
100,Alosa pseudoharengus,0.0646,22799014.09624186,rcp2013
100,Alosa sapidissima,0.0646,4416487.094472252,rcp2013
100,Ammodytes dubius,0.0646,528815014.7005776,rcp2013
100,Anchoa mitchilli,0.0646,251276.44293570748,rcp2013
100,Clupea harengus,0.0646,54343086781.14711,rcp2013
100,Gadus morhua,0.0646,15137825.353132706,rcp2013
100,Glyptocephalus cynoglossus,0.0646,1089735989.314351,rcp2013
100,Limanda ferruginea,0.0646,1591271746.2003672,rcp2013
100,Lophius americanus,0.0646,190287.23339341898,rcp2013
100,Melanogrammus aeglefinus,0.0646,145074780.47010997,rcp2013
100,Merluccius bilinearis,0.0646,188257370.21378437,rcp2013
100,Myoxocephalus octodecemspinosus,0.0646,2942982.6949435915,rcp2013
100,Paralichthys dentatus,0.0646,8826768.439140966,rcp2013
100,Pseudopleuronectes americanus,0.0646,22344935.231485717,rcp2013
100,Rostroraja eglanteria,0.0646,12204.683302145215,rcp2013
100,Squalus acanthias,0.0646,3648109867.9403977,rcp2013
100,Urophycis chuss,0.0646,1392732.163167832,rcp2013
100,Urophycis tenuis,0.0646,4937053.460302179,rcp2013
100,Zoarces americanus,0.0646,128584463.13365968,rcp2013
100,Alosa pseudoharengus,0.0769,20229169.740126833,rcp2013
100,Alosa sapidissima,0.0769,3915720.5663342597,rcp2013
100,Ammodytes dubius,0.0769,460478209.82550395,rcp2013
100,Anchoa mitchilli,0.0769,223244.56999081647,rcp2013
100,Clupea harengus,0.0769,47850700429.63385,rcp2013
100,Gadus morhua,0.0769,13452821.710831415,rcp2013
100,Glyptocephalus cynoglossus,0.0769,956001134.92984,rcp2013
100,Limanda ferruginea,0.0769,1401945853.6122031,rcp2013
100,Lophius americanus,0.0769,168781.8172514512,rcp2013
100,Melanogrammus aeglefinus,0.0769,128363202.72353919,rcp2013
100,Merluccius bilinearis,0.0769,166701045.78636807,rcp2013
100,Myoxocephalus octodecemspinosus,0.0769,2609387.910753179,rcp2013
100,Paralichthys dentatus,0.0769,7861004.853923385,rcp2013
100,Pseudopleuronectes americanus,0.0769,19818428.51602674,rcp2013
100,Rostroraja eglanteria,0.0769,10872.949688300281,rcp2013
100,Squalus acanthias,0.0769,3203898031.4040456,rcp2013
100,Urophycis chuss,0.0769,1234479.590682431,rcp2013
100,Urophycis tenuis,0.0769,4378676.175069702,rcp2013
100,Zoarces americanus,0.0769,112894033.25459558,rcp2013
100,Alosa pseudoharengus,0.0915,17946255.049398746,rcp2013
100,Alosa sapidissima,0.0915,3470992.949463304,rcp2013
100,Ammodytes dubius,0.0915,400543644.30373865,rcp2013
100,Anchoa mitchilli,0.0915,198275.09574851426,rcp2013
100,Clupea harengus,0.0915,42109785523.7645,rcp2013
100,Gadus morhua,0.0915,11953054.956234934,rcp2013
100,Glyptocephalus cynoglossus,0.0915,837980619.0948452,rcp2013
100,Limanda ferruginea,0.0915,1234369151.7650802,rcp2013
100,Lophius americanus,0.0915,149672.27077335748,rcp2013
100,Melanogrammus aeglefinus,0.0915,113535527.90814787,rcp2013
100,Merluccius bilinearis,0.0915,147563869.02839828,rcp2013
100,Myoxocephalus octodecemspinosus,0.0915,2312939.458763808,rcp2013
100,Paralichthys dentatus,0.0915,6999496.999765836,rcp2013
100,Pseudopleuronectes americanus,0.0915,17572303.234759036,rcp2013
100,Rostroraja eglanteria,0.0915,9685.660370705249,rcp2013
100,Squalus acanthias,0.0915,2811493587.081715,rcp2013
100,Urophycis chuss,0.0915,1093862.4919194942,rcp2013
100,Urophycis tenuis,0.0915,3882477.5975213284,rcp2013
100,Zoarces americanus,0.0915,99040854.89110686,rcp2013
100,Alosa pseudoharengus,0.109,15918162.689443234,rcp2013
100,Alosa sapidissima,0.109,3076019.0213504066,rcp2013
100,Ammodytes dubius,0.109,347994469.34855545,rcp2013
100,Anchoa mitchilli,0.109,176036.07890281334,rcp2013
100,Clupea harengus,0.109,37033724978.64948,rcp2013
100,Gadus morhua,0.109,10618152.231329525,rcp2013
100,Glyptocephalus cynoglossus,0.109,733842890.9561256,rcp2013
100,Limanda ferruginea,0.109,1086057199.8894284,rcp2013
100,Lophius americanus,0.109,132691.43688900408,rcp2013
100,Melanogrammus aeglefinus,0.109,100379381.69516148,rcp2013
100,Merluccius bilinearis,0.109,130574475.1265074,rcp2013
100,Myoxocephalus octodecemspinosus,0.109,2049502.7646190575,rcp2013
100,Paralichthys dentatus,0.109,6231000.854141855,rcp2013
100,Pseudopleuronectes americanus,0.109,15575453.468322093,rcp2013
100,Rostroraja eglanteria,0.109,8627.161723488409,rcp2013
100,Squalus acanthias,0.109,2464895454.2354455,rcp2013
100,Urophycis chuss,0.109,968916.0973384646,rcp2013
100,Urophycis tenuis,0.109,3441530.11409604,rcp2013
100,Zoarces americanus,0.109,86811534.85725315,rcp2013
100,Alosa pseudoharengus,0.129,14116392.405680366,rcp2013
100,Alosa sapidissima,0.129,2725223.662310197,rcp2013
100,Ammodytes dubius,0.129,301938205.4048757,rcp2013
100,Anchoa mitchilli,0.129,156231.5553636655,rcp2013
100,Clupea harengus,0.129,32546001762.386288,rcp2013
100,Gadus morhua,0.129,9429993.58702606,rcp2013
100,Glyptocephalus cynoglossus,0.129,641973541.723176,rcp2013
100,Limanda ferruginea,0.129,954813179.1816951,rcp2013
100,Lophius americanus,0.129,117602.13810897534,rcp2013
100,Melanogrammus aeglefinus,0.129,88706572.25960244,rcp2013
100,Merluccius bilinearis,0.129,115492174.03193717,rcp2013
100,Myoxocephalus octodecemspinosus,0.129,1815406.9567172648,rcp2013
100,Paralichthys dentatus,0.129,5545490.709128018,rcp2013
100,Pseudopleuronectes americanus,0.129,13800252.826155826,rcp2013
100,Rostroraja eglanteria,0.129,7683.499116855806,rcp2013
100,Squalus acanthias,0.129,2158810878.482527,rcp2013
100,Urophycis chuss,0.129,857896.534720042,rcp2013
100,Urophycis tenuis,0.129,3049683.298422224,rcp2013
100,Zoarces americanus,0.129,76017861.32473083,rcp2013
100,Alosa pseudoharengus,0.154,12515648.255798146,rcp2013
100,Alosa sapidissima,0.154,2413661.721322641,rcp2013
100,Ammodytes dubius,0.154,261591626.58009169,rcp2013
100,Anchoa mitchilli,0.154,138597.6394874185,rcp2013
100,Clupea harengus,0.154,28579027870.21771,rcp2013
100,Gadus morhua,0.154,8372463.206345979,rcp2013
100,Glyptocephalus cynoglossus,0.154,560949652.0982715,rcp2013
100,Limanda ferruginea,0.154,838694700.4737232,rcp2013
100,Lophius americanus,0.154,104193.8242970283,rcp2013
100,Melanogrammus aeglefinus,0.154,78350349.40722635,rcp2013
100,Merluccius bilinearis,0.154,102103497.54409233,rcp2013
100,Myoxocephalus octodecemspinosus,0.154,1607392.9956439517,rcp2013
100,Paralichthys dentatus,0.154,4934027.036163582,rcp2013
100,Pseudopleuronectes americanus,0.154,12222166.302946445,rcp2013
100,Rostroraja eglanteria,0.154,6842.232377611915,rcp2013
100,Squalus acanthias,0.154,1888572065.5467548,rcp2013
100,Urophycis chuss,0.154,759256.0558583764,rcp2013
100,Urophycis tenuis,0.154,2701477.012812855,rcp2013
100,Zoarces americanus,0.154,66493839.33021264,rcp2013
100,Alosa pseudoharengus,0.183,11093479.90833837,rcp2013
100,Alosa sapidissima,0.183,2136946.818429341,rcp2013
100,Ammodytes dubius,0.183,226267374.0777176,rcp2013
100,Anchoa mitchilli,0.183,122899.04740876815,rcp2013
100,Clupea harengus,0.183,25073103278.10046,rcp2013
100,Gadus morhua,0.183,7431227.690699303,rcp2013
100,Glyptocephalus cynoglossus,0.183,489517000.1906426,rcp2013
100,Limanda ferruginea,0.183,735984272.7576932,rcp2013
100,Lophius americanus,0.183,92279.58708881063,rcp2013
100,Melanogrammus aeglefinus,0.183,69162964.25669947,rcp2013
100,Merluccius bilinearis,0.183,90219124.39110103,rcp2013
100,Myoxocephalus octodecemspinosus,0.183,1422567.4659549,rcp2013
100,Paralichthys dentatus,0.183,4388638.659548698,rcp2013
100,Pseudopleuronectes americanus,0.183,10819404.430189159,rcp2013
100,Rostroraja eglanteria,0.183,6092.271289194922,rcp2013
100,Squalus acanthias,0.183,1650062076.3384862,rcp2013
100,Urophycis chuss,0.183,671620.9677881227,rcp2013
100,Urophycis tenuis,0.183,2392063.998487028,rcp2013
100,Zoarces americanus,0.183,58093056.52431167,rcp2013
100,Alosa pseudoharengus,0.218,9829963.313830744,rcp2013
100,Alosa sapidissima,0.218,1891188.0954084895,rcp2013
100,Ammodytes dubius,0.218,195362117.75183433,rcp2013
100,Anchoa mitchilli,0.218,108925.99665126325,rcp2013
100,Clupea harengus,0.218,21975491209.48033,rcp2013
100,Gadus morhua,0.218,6593538.521812142,rcp2013
100,Glyptocephalus cynoglossus,0.218,426569833.2975641,rcp2013
100,Limanda ferruginea,0.218,645163052.3487488,rcp2013
100,Lophius americanus,0.218,81693.50204157675,rcp2013
100,Melanogrammus aeglefinus,0.218,61013497.86381525,rcp2013
100,Merluccius bilinearis,0.218,79671143.48481688,rcp2013
100,Myoxocephalus octodecemspinosus,0.218,1258361.4323190458,rcp2013
100,Paralichthys dentatus,0.218,3902217.6850637253,rcp2013
100,Pseudopleuronectes americanus,0.218,9572615.23931964,rcp2013
100,Rostroraja eglanteria,0.218,5423.728954382321,rcp2013
100,Squalus acanthias,0.218,1439649023.6335337,rcp2013
100,Urophycis chuss,0.218,593771.9832326357,rcp2013
100,Urophycis tenuis,0.218,2117140.9505223325,rcp2013
100,Zoarces americanus,0.218,50686345.09940175,rcp2013
100,Alosa pseudoharengus,0.259,8707416.547369566,rcp2013
100,Alosa sapidissima,0.259,1672934.0374683058,rcp2013
100,Ammodytes dubius,0.259,168346102.97514728,rcp2013
100,Anchoa mitchilli,0.259,96491.44116916369,rcp2013
100,Clupea harengus,0.259,19239597480.416046,rcp2013
100,Gadus morhua,0.259,5848056.1203022115,rcp2013
100,Glyptocephalus cynoglossus,0.259,371132937.8000619,rcp2013
100,Limanda ferruginea,0.259,564887531.915953,rcp2013
100,Lophius americanus,0.259,72288.26369450813,rcp2013
100,Melanogrammus aeglefinus,0.259,53785930.47828115,rcp2013
100,Merluccius bilinearis,0.259,70310619.68664698,rcp2013
100,Myoxocephalus octodecemspinosus,0.259,1112493.8250353248,rcp2013
100,Paralichthys dentatus,0.259,3468425.798307419,rcp2013
100,Pseudopleuronectes americanus,0.259,8464610.027446382,rcp2013
100,Rostroraja eglanteria,0.259,4827.791080108305,rcp2013
100,Squalus acanthias,0.259,1254127711.1582873,rcp2013
100,Urophycis chuss,0.259,524626.7351273736,rcp2013
100,Urophycis tenuis,0.259,1872887.179482648,rcp2013
100,Zoarces americanus,0.259,44159709.35238424,rcp2013
100,Alosa pseudoharengus,0.309,7710147.061440749,rcp2013
100,Alosa sapidissima,0.309,1479122.586538482,rcp2013
100,Ammodytes dubius,0.309,144753936.41755766,rcp2013
100,Anchoa mitchilli,0.309,85428.60540806942,rcp2013
100,Clupea harengus,0.309,16824242965.342075,rcp2013
100,Gadus morhua,0.309,5184693.1964713195,rcp2013
100,Glyptocephalus cynoglossus,0.309,322345769.1310518,rcp2013
100,Limanda ferruginea,0.309,493968863.8133374,rcp2013
100,Lophius americanus,0.309,63933.08237156865,rcp2013
100,Melanogrammus aeglefinus,0.309,47377426.073809,rcp2013
100,Merluccius bilinearis,0.309,62005430.12862109,rcp2013
100,Myoxocephalus octodecemspinosus,0.309,982938.8760417906,rcp2013
100,Paralichthys dentatus,0.309,3081610.6975220162,rcp2013
100,Pseudopleuronectes americanus,0.309,7480119.339909081,rcp2013
100,Rostroraja eglanteria,0.309,4296.599454501306,rcp2013
100,Squalus acanthias,0.309,1090667946.0400162,rcp2013
100,Urophycis chuss,0.309,463224.22692544135,rcp2013
100,Urophycis tenuis,0.309,1655910.0560387827,rcp2013
100,Zoarces americanus,0.309,38412491.48009127,rcp2013
100,Alosa pseudoharengus,0.367,6824226.98088268,rcp2013
100,Alosa sapidissima,0.367,1307036.8531000789,rcp2013
100,Ammodytes dubius,0.367,124176479.1624948,rcp2013
100,Anchoa mitchilli,0.367,75588.78492763454,rcp2013
100,Clupea harengus,0.367,14693019364.315649,rcp2013
100,Gadus morhua,0.367,4594475.33324226,rcp2013
100,Glyptocephalus cynoglossus,0.367,279448428.5356797,rcp2013
100,Limanda ferruginea,0.367,431354543.48523927,rcp2013
100,Lophius americanus,0.367,56511.81481648722,rcp2013
100,Melanogrammus aeglefinus,0.367,41696809.424816705,rcp2013
100,Merluccius bilinearis,0.367,54638342.43924688,rcp2013
100,Myoxocephalus octodecemspinosus,0.367,867897.1764718455,rcp2013
100,Paralichthys dentatus,0.367,2736731.5598300067,rcp2013
100,Pseudopleuronectes americanus,0.367,6605575.961208989,rcp2013
100,Rostroraja eglanteria,0.367,3823.14807410631,rcp2013
100,Squalus acanthias,0.367,946768836.0569988,rcp2013
100,Urophycis chuss,0.367,408711.01427568926,rcp2013
100,Urophycis tenuis,0.367,1463196.5189339877,rcp2013
100,Zoarces americanus,0.367,33355750.997237317,rcp2013
100,Alosa pseudoharengus,0.437,6037293.423375054,rcp2013
100,Alosa sapidissima,0.437,1154265.8098509416,rcp2013
100,Ammodytes dubius,0.437,106253728.93140052,rcp2013
100,Anchoa mitchilli,0.437,66839.38466178584,rcp2013
100,Clupea harengus,0.437,12813719466.399734,rcp2013
100,Gadus morhua,0.437,4069416.958625459,rcp2013
100,Glyptocephalus cynoglossus,0.437,241769295.34674835,rcp2013
100,Limanda ferruginea,0.437,376112206.5660758,rcp2013
100,Lophius americanus,0.437,49921.303655735646,rcp2013
100,Melanogrammus aeglefinus,0.437,36663215.350571856,rcp2013
100,Merluccius bilinearis,0.437,48105309.16967544,rcp2013
100,Myoxocephalus octodecemspinosus,0.437,765769.971250382,rcp2013
100,Paralichthys dentatus,0.437,2429292.559748892,rcp2013
100,Pseudopleuronectes americanus,0.437,5828922.0422796765,rcp2013
100,Rostroraja eglanteria,0.437,3401.190546801606,rcp2013
100,Squalus acanthias,0.437,820218454.570173,rcp2013
100,Urophycis chuss,0.437,360328.93489392655,rcp2013
100,Urophycis tenuis,0.437,1292070.0014599618,rcp2013
100,Zoarces americanus,0.437,28910835.636750195,rcp2013
100,Alosa pseudoharengus,0.52,5338371.143466152,rcp2013
100,Alosa sapidissima,0.52,1018669.4181344466,rcp2013
100,Ammodytes dubius,0.52,90668585.12496404,rcp2013
100,Anchoa mitchilli,0.52,59062.16904825751,rcp2013
100,Clupea harengus,0.52,11157834005.397802,rcp2013
100,Gadus morhua,0.52,3602411.05866044,rcp2013
100,Glyptocephalus cynoglossus,0.52,208714142.92733514,rcp2013
100,Limanda ferruginea,0.52,327415317.98841506,rcp2013
100,Lophius americanus,0.52,44069.903279382546,rcp2013
100,Melanogrammus aeglefinus,0.52,32204891.83987556,rcp2013
100,Merluccius bilinearis,0.52,42313955.34253658,rcp2013
100,Myoxocephalus octodecemspinosus,0.52,675136.3457755859,rcp2013
100,Paralichthys dentatus,0.52,2155283.566159132,rcp2013
100,Pseudopleuronectes americanus,0.52,5139437.792079736,rcp2013
100,Rostroraja eglanteria,0.52,3025.1575453740084,rcp2013
100,Squalus acanthias,0.52,709058319.0601085,rcp2013
100,Urophycis chuss,0.52,317404.2223155262,rcp2013
100,Urophycis tenuis,0.52,1140152.1982203953,rcp2013
100,Zoarces americanus,0.52,25008123.767426807,rcp2013
100,Alosa pseudoharengus,0.618,4717715.080011249,rcp2013
100,Alosa sapidissima,0.618,898347.6980702955,rcp2013
100,Ammodytes dubius,0.618,77141401.00640444,rcp2013
100,Anchoa mitchilli,0.618,52151.701081788786,rcp2013
100,Clupea harengus,0.618,9700108004.962736,rcp2013
100,Gadus morhua,0.618,3187131.154160356,rcp2013
100,Glyptocephalus cynoglossus,0.618,179756583.47926742,rcp2013
100,Limanda ferruginea,0.618,284530553.28583294,rcp2013
100,Lophius americanus,0.618,38876.17204684531,rcp2013
100,Melanogrammus aeglefinus,0.618,28258140.63381435,rcp2013
100,Merluccius bilinearis,0.618,37182238.39009516,rcp2013
100,Myoxocephalus octodecemspinosus,0.618,594732.9949627956,rcp2013
100,Paralichthys dentatus,0.618,1911127.239958345,rcp2013
100,Pseudopleuronectes americanus,0.618,4527589.429135713,rcp2013
100,Rostroraja eglanteria,0.618,2690.0832200527348,rcp2013
100,Squalus acanthias,0.618,611552184.4635459,rcp2013
100,Urophycis chuss,0.618,279337.8559913469,rcp2013
100,Urophycis tenuis,0.618,1005329.1533002602,rcp2013
100,Zoarces americanus,0.618,21585920.272877615,rcp2013
100,Alosa pseudoharengus,0.735,4166670.6396604893,rcp2013
100,Alosa sapidissima,0.735,791613.3066697164,rcp2013
100,Ammodytes dubius,0.735,65425236.73602786,rcp2013
100,Anchoa mitchilli,0.735,46013.95056206161,rcp2013
100,Clupea harengus,0.735,8418150220.827278,rcp2013
100,Gadus morhua,0.735,2817944.218254981,rcp2013
100,Glyptocephalus cynoglossus,0.735,154429701.78520617,rcp2013
100,Limanda ferruginea,0.735,246806691.64838406,rcp2013
100,Lophius americanus,0.735,34267.712796658016,rcp2013
100,Melanogrammus aeglefinus,0.735,24766380.50595799,rcp2013
100,Merluccius bilinearis,0.735,32637261.843471672,rcp2013
100,Myoxocephalus octodecemspinosus,0.735,523436.2963500043,rcp2013
100,Paralichthys dentatus,0.735,1693631.8406364247,rcp2013
100,Pseudopleuronectes americanus,0.735,3984894.327573568,rcp2013
100,Rostroraja eglanteria,0.735,2391.5395972671295,rcp2013
100,Squalus acanthias,0.735,526158700.6690504,rcp2013
100,Urophycis chuss,0.735,245597.0151158699,rcp2013
100,Urophycis tenuis,0.735,885721.2038797195,rcp2013
100,Zoarces americanus,0.735,18589489.50881201,rcp2013
100,Alosa pseudoharengus,0.875,3677549.775924082,rcp2013
100,Alosa sapidissima,0.875,696967.2357095929,rcp2013
100,Ammodytes dubius,0.875,55301735.2148751,rcp2013
100,Anchoa mitchilli,0.875,40565.052191234,rcp2013
100,Clupea harengus,0.875,7292089918.550666,rcp2013
100,Gadus morhua,0.875,2489833.3488930706,rcp2013
100,Glyptocephalus cynoglossus,0.875,132318750.86701356,rcp2013
100,Limanda ferruginea,0.875,213664857.46597108,rcp2013
100,Lophius americanus,0.875,30180.14549490856,rcp2013
100,Melanogrammus aeglefinus,0.875,21679319.96188872,rcp2013
100,Merluccius bilinearis,0.875,28614226.010706868,rcp2013
100,Myoxocephalus octodecemspinosus,0.875,460246.43704776594,rcp2013
100,Paralichthys dentatus,0.875,1499949.126975392,rcp2013
100,Pseudopleuronectes americanus,0.875,3503801.5055850144,rcp2013
100,Rostroraja eglanteria,0.875,2125.5780980337963,rcp2013
100,Squalus acanthias,0.875,451507525.30511993,rcp2013
100,Urophycis chuss,0.875,215707.51688332294,rcp2013
100,Urophycis tenuis,0.875,779656.3606033562,rcp2013
100,Zoarces americanus,0.875,15970210.424265653,rcp2013
100,Alosa pseudoharengus,1.04,3243521.12717574,rcp2013
100,Alosa sapidissima,1.04,613077.2834753307,rcp2013
100,Ammodytes dubius,1.04,46577549.9169444,rcp2013
100,Anchoa mitchilli,1.04,35730.20566100535,rcp2013
100,Clupea harengus,1.04,6304275785.136645,rcp2013
100,Gadus morhua,1.04,2198329.133106417,rcp2013
100,Glyptocephalus cynoglossus,1.04,113054793.74587452,rcp2013
100,Limanda ferruginea,1.04,184589962.37040558,rcp2013
100,Lophius americanus,1.04,26556.197521196445,rcp2013
100,Melanogrammus aeglefinus,1.04,18952227.404353682,rcp2013
100,Merluccius bilinearis,1.04,25055500.565349884,rcp2013
100,Myoxocephalus octodecemspinosus,1.04,404273.36947932845,rcp2013
100,Paralichthys dentatus,1.04,1327536.8058841485,rcp2013
100,Pseudopleuronectes americanus,1.04,3077585.795046302,rcp2013
100,Rostroraja eglanteria,1.04,1888.6774040613013,rcp2013
100,Squalus acanthias,1.04,386378519.1016869,rcp2013
100,Urophycis chuss,1.04,189247.13175999024,rcp2013
100,Urophycis tenuis,1.04,685646.7483329936,rcp2013
100,Zoarces americanus,1.04,13684840.228290254,rcp2013
